Id,Regione,Titolo,Codice,Descrizione,Importo
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,19454611.87
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,32659155.32
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5119,Contributi e trasferimenti in c/capitale da Universita',1171376.4
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,184848
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,12000
IT-SARDEGNA,Sardegna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5301,Contributi e trasferimenti in c/capitale da Unione Europea,2320243.27
IT-SARDEGNA,Sardegna,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,11158.43
IT-SARDEGNA,Sardegna,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,30829220.33
IT-SARDEGNA,Sardegna,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),0
IT-SARDEGNA,Sardegna,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),2973956.66
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),41135688.5
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1450379.31
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,9349790.23
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1719967.34
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,99731.19
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1304,Entrate da Policlinici universitari della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,233200.21
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,3566317.35
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,25852893.29
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,34164372.13
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,37425.78
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,11386568.08
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,2997449.54
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,1439333701
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,5332813859
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,717010869.2
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,45025140.13
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,41714070.63
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,9853.7
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2107,Contributi e trasferimenti correnti da citta' metropolitane,188
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,470125.5
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,315212.72
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,34480.41
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,122178
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,148759.66
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,20294.1
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,57584.99
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,2334997.77
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,1040808.38
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,67580.29
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,38415.19
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,16000
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,3304575.82
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,27000
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,127490.39
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,2126998.79
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,4466548.82
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,14900.85
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,1375594.73
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,4701311.53
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,55830726.92
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,1218549.02
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,80646.86
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,2054597.49
IT-SICILIA,Sicilia,ALTRE ENTRATE CORRENTI,3204,Altri proventi,8667101.79
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,600582.5
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,11113.11
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,1810
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4301,Alienazione di partecipazioni in altre imprese,5000
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4302,Alienazione di partecipazioni azionarie,888888.88
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,1069160.29
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,98364214
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,54362353.29
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,6308218.45
IT-SICILIA,Sicilia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5301,Contributi e trasferimenti in c/capitale da Unione Europea,1271.43
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,1281903.2
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,427.3
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6300,Depositi per spese contrattuali,19994.62
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,148019.3
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,624253748.8
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,5957.06
IT-SICILIA,Sicilia,OPERAZIONI FINANZIARIE,6912,Altre ritenute al personale per conto di terzi,45955.48
IT-SICILIA,Sicilia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,5112034673
IT-SICILIA,Sicilia,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),1617.84
IT-SICILIA,Sicilia,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),8082947.27
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),44156078.36
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,24323635.17
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,16975833.02
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,98517.35
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,47033.07
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,3167602.06
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,12430055.94
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,42499623.7
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,4912593.41
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,10973170.22
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,16469079.28
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,2729898512
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,90532835.64
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,21425982.57
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,60837000.18
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,64250
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2107,Contributi e trasferimenti correnti da citta' metropolitane,522341.56
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,337122.35
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,2995455.92
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,215503.11
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,157000
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,172927.7
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2116,Contributi e trasferimenti correnti da Enti di previdenza,44500
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,317022.03
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',222336.83
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,4261217.67
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,1284163.89
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,98407.85
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,8280
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,403002.24
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,705092.95
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,5514498.22
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,64096.24
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2302,Contributi e trasferimenti correnti da altre istituzioni estere,46000
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI CORRENTI,2303,Contributi e trasferimenti correnti da soggetti esteri privati,153828.8
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,1697880.42
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,2212609.76
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,2927
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,238590.1
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,2046131.2
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,19390343.3
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,2308167.74
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,1035308.14
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,19256.83
IT-LIGURIA,Liguria,ALTRE ENTRATE CORRENTI,3204,Altri proventi,1128136.32
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,6000
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,46101.81
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,19341.53
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,1369.66
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4303,Alienazione di titoli di Stato,555000
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4304,Alienazione di altri titoli,1092714.6
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,54410822.95
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,32026035.15
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5104,Contributi e trasferimenti in c/capitale da province,1000
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5105,Contributi e trasferimenti in c/capitale da citta' metropolitane,270000
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,770127.1
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,4313774.58
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,12011380.18
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5302,Contributi e trasferimenti in c/capitale da altre istituzioni estere,0
IT-LIGURIA,Liguria,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5303,Contributi e trasferimenti in c/capitale da soggetti esteri privati,6000
IT-LIGURIA,Liguria,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,10522287.18
IT-LIGURIA,Liguria,OPERAZIONI FINANZIARIE,6300,Depositi per spese contrattuali,6050.02
IT-LIGURIA,Liguria,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,26529.62
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,484198591.7
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7201,Mutui da Cassa depositi e prestiti - gestione Tesoro,1000816.25
IT-LIGURIA,Liguria,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7202,Mutui da Cassa depositi e prestiti - gestione CDP spa,4057.24
IT-LIGURIA,Liguria,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),1225066567
IT-LIGURIA,Liguria,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),102271.52
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),243469449.5
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,333979464.3
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,5706432645
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,757894138.6
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,5552551.21
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1304,Entrate da Policlinici universitari della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,2555.98
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,60247929.77
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,360817509.3
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,213253947.2
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,5353119.95
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,153141047.9
IT-LOMBARDIA,Lombardia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,7863936.49
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,115884105.5
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,15437993589
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,125508179.6
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,139908387.6
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,91258064.66
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,537004.89
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2107,Contributi e trasferimenti correnti da citta' metropolitane,13678048.16
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,7996919.52
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2109,Contributi e trasferimenti correnti da unioni di comuni,25095.48
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2110,Contributi e trasferimenti correnti da comunita' montane,12960
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,128005820.5
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,15569642.34
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,2978957.66
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,316815.47
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,71750
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2116,Contributi e trasferimenti correnti da Enti di previdenza,101403.66
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2117,Contributi e trasferimenti correnti da Enti di ricerca,2076949.92
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2118,Contributi e trasferimenti correnti da Camere di commercio,9500
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',112803.5
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,31205248.94
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,19373264.63
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,6884441.52
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,6713598.73
IT-LOMBARDIA,Lombardia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,4934060.59
